Actual test,Predicted_value
90,104.83549605877428
1,96.00559963124338
82,86.08334488278082
60,95.70216676431792
47,116.16569237054179
23,91.08998718705092
56,166.4999560432912
19,170.12126821724897
14,146.31589375787948
82,99.46473431419363
1273,109.42948272479657
14,215.68303161922304
1,170.79647925856975
77,113.11041263878809
14,121.6582722191179
74,139.70105725890446
11,92.27337536806021
182,140.5810125729883
6,99.98057018796692
71,106.0917211886165
32,88.41977795810686
125,103.25764515076187
79,156.7727312705081
46,137.0915346033455
5,93.54779340914715
243,97.69249669743871
184,95.762853337703
160,161.6146868857913
220,88.32222401391014
113,134.45166866109398
19,91.63616634751675
44,137.63771376381132
46,88.93380465103229
10,100.70880906858801
4,147.2565356453484
48,92.84808863437073
121,91.33273348059129
129,86.50371702964668
4,97.15864452556013
77,93.66916655591734
2,91.08998718705092
54,91.54513648743911
134,89.87625571934907
217,93.5781366958397
175,120.13117854894735
4,173.95218107459453
4,170.97853897872503
237,95.27257894696736
17,134.99784782155982
3,84.68102961080463
72,98.22065955979924
17,89.08552108449501
71,143.4332815220876
182,158.51967164315158
2,107.38433214094815
42,93.42198639554718
3,84.98620475819425
19,92.54646494829313
795,177.81800197961087
136,91.30239019389874
39,102.25631668990786
5,98.79718200695761
18,108.02154116149161
9,97.88688340618123
167,102.92386899714387
10,179.8206589013189
36,92.15200222129003
738,179.18344988077544
17,111.67488594004497
46,94.79186816354154
51,168.25986667145887
4,78.52134241221778
12,88.20556577041117
57,158.48932835645903
80,178.13189590408112
22,103.04524214391407
47,94.21534571638317
19,95.73251005101046
21,94.45809200992353
6,174.90504645712645
26,160.91679129186272
274,129.53605621690153
76,101.61467380253461
59,91.51479320074657
54,97.64413711264086
1,90.3295958388894
823,150.98875990853156
124,83.93879984381604
10,89.84591243265653
138,92.15200222129003
140,112.91896069443936
19,100.01091347465946
3,102.46871969675568
13,98.0689431263365
2,90.57415131327764
183,142.15886348100068
218,91.96994250113475
61,99.22845257482071
4,94.79186816354154
81,93.66916655591734
10,91.57547977413165
44,90.21003187296708
149,113.16170698797973
34,95.762853337703
12,85.37892520473318
88,141.40028131368703
23,137.57702719042624
93,92.97127096198878
180,105.56373493939537
29,115.06291848307116
27,95.06495774377446
36,92.63749480837077
96,102.13494354313768
102,403.24798969942026
58,95.73251005101046
1,95.06495774377446
24,104.4365994649414
250,173.1935989072809
14,128.95953376974316
75,86.97585358921255
225,140.39895285283302
765,114.22431996711899
664,111.1772429775164
81,93.1836739688366
54,91.54513648743911
71,170.01977729962653
101,85.71922544247028
142,136.45432558280203
191,88.14668837787396
9,107.99119787479907
113,173.27494923695215
34,104.92652591885192
55,136.54535544287967
21,106.37134808116879
1161,260.10655670429367
29,147.01378935180804
138,125.39944374926924
15,142.88710236162177
76,143.31190837531744
71,98.94889844042035
491,73.33916447191149
30,145.37525187041058
41,75.8008111640191
8,133.75377306716544
73,96.18765935139865
59,78.77303221554342
87,88.60183767826214
74,103.68245116445752
9,102.19382093567489
12,91.81641688682416
22,86.3260911763212
73,102.19563011652278
161,142.9781322216994
38,91.2113603338211
39,106.28400363930639
56,92.12165893459749
33,89.38895395142048
5,209.70540414079147
11,117.04564768462562
25,86.78124047670939
103,93.76019641599497
230,150.1469662149255
14,90.17968858627454
51,146.31589375787948
82,93.79053970268751
5,136.87913159649767
17,98.0689431263365
15,125.78495920930416
43,147.46893865219624
10,90.41765307616
1147,168.83638911861723
7,96.97658480540485
93,99.707480607734
734,315.1562659924921
32,94.88289802361918
108,111.11829121304018
22,100.4357194883551
31,97.58345053925578
8,120.03309524417233
129,91.54513648743911
83,100.27234745596704
7,100.01091347465946
207,91.6058230608242
48,166.1159543738329
1,93.88156956276515
118,94.27603228976825
15,132.44901173938595
8,146.5889833381124
28,90.11900201288945
48,93.9119128494577
1,101.86004478205689
71,161.8877764660242
17,99.28267459403835
109,137.00935820947024
46,89.60316613911617
84,133.6020566337027
14,124.48019788152467
79,101.40670466251657
5,95.8235399110881
99,99.16130144726817
34,95.03461445708191
136,130.35532495760026
26,136.1812360025691
8,103.50039144430225
36,104.24078070037119
436,143.92455074403694
3,94.79186816354154
97,101.52807780928676
68,175.97550175258874
9,96.82486837194213
15,104.62309305192645
2,92.88024110191114
13,120.89969005180424
71,95.70216676431792
17,92.72852466844842
2,96.12697277801357
32,133.8751462139356
37,160.85814641739424
222,163.9511199611173
60,95.03461445708191
5,94.39740543653843
83,88.5714943915696
68,90.63483788666272
153,165.91238187552023
161,89.08904657219179
37,93.66916655591734
8,95.64148019093282
52,81.57127531653805
125,149.04678956020862
49,95.52010704416264
161,135.73494016838328
101,93.51564094160673
87,94.12431585630553
161,89.2488750150116
64,96.73383851186449
53,89.33007655888325
89,96.88555494532721
26,89.99762886611927
11,92.03062907451985
10,104.31785100415311
4,136.1812360025691
43,93.09264410875896
7,106.66824363577487
135,155.12661152659567
148,91.3889861871466
5,89.99762886611927
115,143.0995053684696
2,88.1770316645665
7,187.8190630930881
26,150.54292259389504
22,108.08222773487671
31,103.40755240337674
211,135.8474598489511
24,123.47842446344538
132,92.4554350882155
71,85.68888215577772
93,128.9291904830506
119,98.79718200695761
10,97.15864452556013
566,178.7586438670798
43,101.37636137582403
104,97.82619683279614
31,145.7581182011139
129,84.38412082799825
63,93.39607697568442
159,90.51346473989256
5,105.89751109301339
116,93.18186478798873
52,86.75089719001684
170,98.46340585333961
42,106.9595261272525
139,94.0921633887651
32,96.46074893163157
57,104.47137661846372
39,96.30722331732096
37,162.6160153466453
58,91.150673760436
49,88.75355411172488
25,77.0952079376681
68,161.67537345917637
7,92.94092767529622
55,209.28059812709583
117,142.37126648784852
72,152.93854859063973
35,100.4964060617402
67,87.29707635048267
739,126.30862488616424
170,105.77613794624321
43,102.16528682983022
12,90.42243487981492
74,97.67448039933342
65,93.42642026237696
309,94.761524876849
67,98.58477900010979
87,98.00825655295142
85,88.33782824897582
5,94.97211870284895
10,139.91346026575226
4,102.92386899714387
1,98.1296296997216
47,88.48046453149196
56,105.04789906562209
10,86.72055390332429
168,159.0051642302323
185,92.4554350882155
144,92.21268879467513
115,72.80206546239225
46,144.76838613655963
53,96.09662949132101
3,132.17592215915303
715,126.75549942624036
51,91.36307676728384
16,78.24999511244903
482,428.0067539031685
356,159.3085970971578
171,99.6467940343489
7034,91.75573031343906
22,95.52010704416264
13,136.93981816988276
112,133.77233816492003
65,94.761524876849
100,96.06628620462847
3,107.7484515812587
6,100.86052550205075
9,175.54225547766993
23,95.67182347762537
290,177.0091942964569
76,97.49242067917814
8,94.45809200992353
33,135.6350568421033
6,166.34823960982845
220,90.9382707535882
80,93.4567635490695
273,88.27788984085012
14,92.88024110191114
11,102.31700326329295
39,86.2654046029361
7,99.73782389442654
166,96.40006235824649
10,132.96638881989432
180,97.36923835156009
20,92.0609723612124
4,99.79851046781164
911,149.31987914044154
63,165.711030589285
64,170.89973261371037
9,98.79718200695761
93,66.11686997470946
49,124.2578655391336
14,94.27603228976825
59,103.34867501083951
81,326.6986704486411
33,173.8126881361948
191,86.02084912854787
37,88.96414793772483
52,101.01224193551347
153,92.97127096198878
65,102.19563011652278
214,95.8842264844732
1,89.60316613911617
97,100.49459688089232
209,166.1054933162881
5,90.36174830642982
31,152.786832157177
43,94.03328599622789
241,93.79053970268751
5,91.90925592774967
5,134.78544481471198
3,94.00294270953535
141,93.85122627607261
118,97.33627037888562
63,96.33937578486139
1,136.48466886949458
192,171.57774597849118
80,332.76732778715035
80,99.13267446742452
30,137.4253107569635
41,176.73103165168845
549,112.48200430529587
231,106.12469429885886
520,95.18633089054464
2,93.5174501224546
38,90.11900201288945
115,86.80977458255406
713,69.12144762164759
88,103.985884031383
9,96.55177879170921
61,163.31391094057386
0,99.19164473396071
15,105.6503773519055
19,106.59540668694194
15,95.61113690424028
35,166.16617988967317
121,97.58991509342323
228,96.36971907155393
6,101.83151067621222
154,98.5609002675847
118,128.2616381758146
107,98.92501970789525
69,110.38831752351021
92,93.54779340914715
13,101.8921972495973
27,35.07397118190629
3,139.3369378185939
45,91.2720469072062
15,135.37082072807274
36,158.73207464999942
26,104.89618263215937
165,119.51725937039905
275,152.2439992908038
847,107.71810829456615
10,167.80675906998727
19,168.5632995383843
30,114.70981255419971
193,89.02664369195779
700,179.0924200206978
1178,137.54428969457683
147,114.8747365064395
120,93.00161424868132
657,180.7309575020953
171,165.17531248636396
122,97.24967438563777
122,98.43306256664707
3,103.37901829753207
112,91.2113603338211
70,109.9938547965071
117,134.73622878360524
6,136.42398229610947
9,92.51431248075272
25,138.9003536159603
174,92.08950646705708
9,133.48068348693252
6,136.37214918892676
40,166.13583660298065
84,99.13095816057563
63,98.71261670104742
2,117.17288675405325
100,101.2246449423613
223,95.36839061069992
147,98.97924172711289
13,104.12594486592039
199,96.18765935139865
2,170.0909249305564
87,101.16395836897621
318,139.1245348117461
19,119.34919634033345
74,90.72586774674036
107,134.2089223675536
39,102.31700326329295
2,133.84480292724305
18,97.67448039933342
18,91.90925592774967
8,94.7008383034639
108,92.3947485148304
77,319.5679980758928
80,91.51479320074657
52,110.61287090580586
55,110.29728766343257
17,96.52143550501665
181,132.4793550260785
16,89.77870177515236
6,97.58345053925578
94,93.1229873954515
34,135.48334040864054
18,139.82243040567465
12,93.27470382891424
25,107.59673514779597
30,99.6467940343489
13,133.3289670534698
132,93.85122627607261
256,88.87492725849506
36,108.25263185610665
1231,129.91947600257723
545,97.31036095902286
56,95.97525634455084
185,138.5480123645877
52,104.1982870382308
709,71.09376125666309
112,108.17325759495435
20,120.83900347841916
8,106.14025738655376
129,134.08754922078344
109,102.37940614352695
4,148.5006103997428
87,98.49374914003215
36,102.49906298344823
19,90.21003187296708
78,98.79537282610974
127,160.2622092401509
73,88.2377182379516
177,126.65344398110966
705,142.16464011586928
19,90.21003187296708
68,136.6363853029573
13,186.29194820329613
22,102.05869388205768
36,122.71984229613173
1,94.09397256961299
0,149.62331200736702
155,100.58743592181783
271,92.97127096198878
173,113.71375207110302
7,100.95155536212839
63,95.94491305785829
89,135.57437026871818
8,95.03461445708191
8,96.52143550501665
35,106.6257499736345
56,101.6191076693644
198,98.61331310595446
180,132.17592215915303
25,101.98322710967494
251,176.1187779248283
127,92.51612166160058
118,92.8498978152186
219,100.07160004804454
153,96.36971907155393
10,145.71684635781378
9,101.43704794920913
4,93.36573368899187
14,89.87625571934907
10,92.15200222129003
35,82.19288010201585
135,95.09051922681209
47,148.65232683320554
35,111.54136241782695
26,101.92254053628986
86,157.7914327625305
22,103.154288302097
81,104.83549605877428
798,151.89905850930796
33,98.82752529365015
216,96.18765935139865
49,106.77307895952971
10,133.6627432070878
10,103.59142130437989
813,178.9710468739276
59,90.30106173304472
6,93.88156956276515
47,97.58345053925578
31,166.86407548360174
278,94.97211870284895
28,96.88555494532721
344,72.2506466209912
75,162.2215526196422
11,136.66672858964984
45,107.68776500787361
2,86.78124047670939
75,175.08710617728173
19,102.80068666952582
79,176.9181644363793
183,98.03859983964396
84,91.93959921444221
78,136.49352233569695
208,92.42509180152294
7,146.49795347803476
47,100.76949564197311
29,129.47536964351644
109,158.55205662876074
852,106.77746640709722
5,147.2047025381657
618,179.72962904124125
12,175.42088233089973
8,136.3026091493393
16,95.58079361754774
173,106.2919738200165
232,118.6373040563152
1,97.82619683279614
19,107.77879486795123
146,100.19297319481473
176,141.52165446045723
439,143.92455074403694
26,97.67448039933342
186,165.2916125685986
140,94.54912187000117
114,142.37126648784852
57,90.72586774674036
86,90.72586774674036
38,125.17809347545324
28,135.00670128776218
1,112.62206513983327
121,101.19430165566875
98,100.98189864882093
185,91.42376334066893
2,93.88156956276515
30,102.6811227036035
189,141.7644007539976
166,111.92416954590472
59,136.54535544287967
20,107.71810829456615
13,95.67182347762537
166,159.03550751692487
1,94.24568900307571
26,98.97924172711289
48,98.76683872026507
210,94.97392788369682
12,137.60737047711876
33,106.64376627173979
61,176.05809135144318
18,92.63921111521968
174,92.12165893459749
6,110.65343692303301
16,135.21025082840765
8,94.51877858330863
45,173.53959855596187
210,83.46904042356695
254,104.22863032492336
51,100.28400305489237
71,106.42549734223451
174,91.57547977413165
171,99.58610746096382
43,94.13078041047297
1293,110.29728766343257
25,149.50193886059682
38,89.51213627903853
197,109.25396031696067
32,98.37237599326197
209,96.40006235824649
125,99.10061487388307
168,84.08068796107278
111,162.67670192003038
54,99.40404774080854
69,89.6013569582683
87,149.99628491387992
31,97.43173410579304
43,100.19297319481473
46,161.55400031240617
47,96.82486837194213
3,103.22730186406935
456,73.88534363237731
50,89.90659900604163
893,103.92338827715002
238,302.26036914815995
38,137.0308480299604
6,106.0777616323208
85,129.41468307013133
11,94.42774872323099
40,89.02483451110992
75,96.06628620462847
41,179.66894246785617
183,90.72586774674036
144,92.60715152167822
4,100.64812249520293
1127,124.70323191222192
96,130.65875782452574
1,94.97392788369682
14,97.03727137878994
18,92.61361607584567
136,93.1229873954515
29,91.93959921444221
213,164.34558268812043
132,140.15620655929266
842,176.5739272252165
40,95.55045033085518
84,95.15598760385208
69,101.13361508228365
24,101.04258522220601
171,100.92121207543585
57,106.08939912937464
20,108.85355822253834
0,89.72453928588635
3,146.89241620503788
58,89.72453928588635
9,92.42509180152294
61,103.34867501083951
78,106.68643654701958
78,85.96197173601064
2,92.72852466844842
165,95.70216676431792
133,164.37592597481296
69,88.35909138472178
165,173.18594017319612
98,94.06362928292043
66,107.38433214094815
63,94.79186816354154
2,93.79053970268751
72,142.78447610524438
184,142.91744564831433
48,104.83549605877428
80,185.02748071737386
71,157.82177604922302
143,99.707480607734
21,91.51035933391678
31,136.72741516303495
78,100.67846578189547
229,103.28001825674434
847,200.8704245807196
4,94.761524876849
463,73.79431377229967
126,91.30239019389874
176,97.88688340618123
132,98.15816380556628
19,89.93694229273417
13,103.25764515076187
74,95.095301030467
117,94.64015173007881
35,86.93295691017212
132,90.57415131327764
12,89.69419599919381
98,337.4401939378024
103,98.96758612818756
8,93.36573368899187
679,179.79031561462637
796,107.68776500787361
1,88.69286753833978
117,140.36860956614046
222,102.13313436228981
19,94.12431585630553
75,96.03594291793593
79,98.76683872026507
11,93.03195753537386
31,84.77380175134643
57,90.36174830642982
173,91.69685292090185
117,93.94225613615025
302,126.6837872678022
133,91.84856935436457
199,167.6833442243005
336,93.09264410875896
73,116.90332347535634
63,101.98322710967494
643,102.42604942147588
59,135.14956425502254
59,95.15598760385208
704,182.5818979903406
26,166.5606426166763
51,106.1706006732463
35,91.54513648743911
18,131.96351915230522
5,130.84081754468102
166,166.31789632313593
119,75.60838688973337
8,160.3099255580118
4,164.28489611473532
26,136.1812360025691
45,103.01489885722151
130,134.08754922078344
30,73.83373720993882
150,86.82413715574981
120,83.98784892014729
4,103.00257186863426
57,93.39607697568442
5,96.68590025882736
17,109.05321290903818
48,172.90238953541842
816,178.06074827315123
76,135.5136836953331
122,112.05719829160023
37,89.17836012542053
24,95.92731809151371
248,136.3211742470939
74,95.58079361754774
1,130.74978768460338
714,108.99252633565308
85,94.94177541615639
83,93.39607697568442
114,118.44188382970802
202,141.06650516006903
100,109.1442427691158
1,133.56347162644536
178,183.2833289351522
17,97.91722669287378
11,108.59806360865
37,89.96547639857884
147,85.29441942877463
42,95.63967101008495
769,110.02419808319965
207,139.91346026575226
222,94.54912187000117
50,97.67448039933342
27,159.61202996408323
94,144.92010257002238
1,113.96002466617938
74,122.21228118267052
20,106.75927349585251
56,100.31434634158492
42,149.38838404761182
28,100.4964060617402
63,175.75465848451773
134,100.64812249520293
157,96.79452508524957
12,98.79718200695761
26,107.14158584740778
99,86.41712103639884
89,96.88555494532721
59,90.27071844635218
85,87.4487927839454
155,99.76816718111908
2,174.601613590201
94,92.03062907451985
13,91.93959921444221
558,112.78656196261612
9,87.93428537102614
32,103.79149732264045
4,163.07655264004273
786,151.0797897686092
23,135.70459688169075
51,149.2288492803639
2,95.55045033085518
15,86.77943129586151
39,94.03328599622789
58,99.03992830049799
210,92.24303208136767
109,87.78075975671553
74,95.00427117038936
625,142.8543648657724
2,165.5896574425148
56,100.52674934843274
111,144.6244880368821
24,133.8751462139356
176,158.18589548953358
22,92.33406194144531
162,85.07723461827189
33,96.88555494532721
80,91.30239019389874
80,98.00825655295142
78,90.99714814612541
38,96.76418179855703
224,91.92180932009755
21,97.12830123886758
66,106.5043768268643
168,160.15820912454907
41,89.36041984557579
56,88.14668837787396
80,127.8671754488115
36,143.00847550839197
40,92.42509180152294
11,98.49374914003215
14,89.93694229273417
63,101.37636137582403
863,176.17946449821338
74,95.30589485646695
54,93.97259942284279
167,92.27337536806021
113,142.73538592815905
154,161.73606003256145
38,99.00958501380543
86,95.8235399110881
14,118.17774151644328
440,168.57146877484925
80,94.73118159015644
39,105.59407822608793
597,71.15444783004817
184,96.24834592478375
27,146.55864005141984
149,94.33671886315335
14,142.4319530612336
2,92.79903955803948
214,140.24723641937027
4,110.04288577096686
174,122.81087215620937
30,110.7827802505133
2,97.28001767233032
19,98.70615214687997
13,121.57507216212707
67,94.06362928292043
31,169.02383683178175
92,97.18898781225268
62,107.68776500787361
7,167.29426949030665
932,173.6306284160395
1,91.51479320074657
215,91.87891264105713
75,99.95022690127436
12,134.48201194778653
4,90.45277816650746
134,106.03757192755079
158,63.815338690440484
165,92.57680823498568
937,178.94070358723508
8,99.73782389442654
27,103.71279445115007
1,138.4873257912026
25,111.62359159085332
37,148.59164025982045
133,91.54513648743911
59,88.02531523110378
38,98.37237599326197
122,89.72273010503848
246,209.88746386094675
10,214.8030763051392
47,142.7735475486368
135,93.97259942284279
190,94.39559625569056
36,106.10991409986121
5,99.0988056930352
163,142.54172981170402
5,95.06495774377446
14,319.53765478920025
5,135.45299712194802
56,108.74978004211272
47,103.95554074469044
313,113.92028915529337
26,89.96728557942672
92,100.1019433347371
52,93.33539040229932
1,148.58004386352067
41,107.26295899417795
44,86.50815089647647
44,88.41977795810686
11,96.43040564493903
140,114.67887132260702
4,89.29973327219071
162,98.15816380556628
670,117.79854403065889
28,101.19430165566875
20,92.88024110191114
34,167.25853821060485
71,95.39873389739246
53,93.39607697568442
521,110.08488465658473
72,86.69021061663175
83,129.23262334997608
8,101.77082410282713
69,175.6636286244401
366,94.54912187000117
45,150.16949116783283
56,108.8104666154978
95,130.65875782452574
111,97.85654011948868
37,80.05411098191075
136,107.44501871433323
38,97.3407042457154
6,106.10991409986121
131,88.45012124479942
27,90.05831543950436
7,98.67580886018743
49,135.81711656225855
6,145.9214310308764
202,149.24759617075668
4,95.33804732400736
7,91.08555332022114
18,91.81822606767203
9,89.23904669880561
80,94.42774872323099
89,158.1252089161485
266,88.60183767826214
17,93.36573368899187
5,102.0135703963675
669,112.2999445851406
4,221.1751665105739
24,97.70482368602596
40,105.8368245196283
16,128.8689095495863
18,159.82443297093107
13,151.17863796247204
5,101.04258522220601
131,93.30504711560678
5,101.76901492197925
130,93.69950984260988
14,103.95554074469044
4,87.47435426698303
52,99.10061487388307
189,90.8775841802031
88,99.40404774080854
31,161.28091073217328
325,94.8061448829752
1,94.00294270953535
32,98.28134613318433
214,112.65414587451852
67,147.99259285975472
53,81.40569692847382
17,96.85521165863467
244,138.6693855113579
22,90.84245908985564
16,92.66783809506332
137,102.60810914163116
18,141.1329683683227
22,90.21003187296708
128,163.3442542272664
102,81.29818573630514
195,95.55045033085518
144,90.05831543950436
39,97.4013908191005
126,103.77348102453516
176,141.61268432053487
177,77.06486465097557
9,88.66252425164724
3,93.5174501224546
48,166.80338891021665
62,90.96861404028074
3,171.93140436125694
89,95.58079361754774
8,102.89352571045133
111,93.00161424868132
16,147.49928193888877
15,100.28400305489237
35,93.12470370230041
3,88.8445839718025
2,97.61379382594832
2,147.1655057852708
17,132.66141474623376
102,139.70105725890446
38,142.79607250154416
109,94.66868583592348
13,92.60715152167822
26,99.91988361458182
31,165.01313499535644
12,94.67049501677135
139,145.37525187041058
38,97.4013908191005
856,180.45786792186237
87,93.06230082206642
4,105.32098864585501
171,135.87780313564366
79,89.14801683872798
93,103.38548285169952
124,129.20228006328352
162,95.06495774377446
10,146.62714495859015
44,90.08865872619691
61,94.88289802361918
101,100.25365976819982
69,94.15465914299807
29,89.17836012542053
66,101.25498822905385
3,89.9351331118863
211,97.76551025941106
6,82.54226049069953
117,91.81822606767203
83,107.77440742038372
826,103.65210787776499
24,89.54247956573107
34,101.61113748865431
6,92.24303208136767
94,86.90261362347957
431,114.03063671701051
163,133.84480292724305
24,161.766403319254
538,144.10661046419222
25,179.27447974085308
105,163.67803038088442
34,134.57304180786417
285,137.21290775011568
191,84.58999975072699
134,105.03557207703484
216,138.69972879805044
58,104.13760046484572
114,119.38252571717695
24,91.12033047374346
109,134.8461313880971
21,87.32741963717521
168,134.14823579416853
3,167.3495680706825
151,110.49803507135505
36,97.0676146654825
142,78.99209594767164
103,176.36152421836866
10,93.42642026237696
14,97.46207739248558
173,92.15200222129003
637,71.03307468327799
81,93.03195753537386
6,87.69153907748577
1,85.98753321904827
149,87.41844949725285
51,99.03992830049799
1279,120.1603862688256
38,85.9923150227032
124,435.56223228961244
64,121.84033193927317
40,114.35448739318247
10,138.73007208474297
76,184.38540502464517
58,98.56871243285092
132,101.37636137582403
137,92.24303208136767
48,158.0058774682949
16,94.79005898269367
192,94.12431585630553
51,170.1592702380263
0,90.51346473989256
75,82.40702538932784
84,96.7927159044017
19,80.85951776800799
49,98.22065955979924
648,99.49029579723125
87,92.97127096198878
122,98.09928641302906
27,160.82576143178508
22,207.27794120538778
78,94.73118159015644
1218,137.3646241835784
23,129.86983237051953
178,140.61135585968083
20,105.77613794624321
95,94.60980844338627
69,108.0742575541666
108,93.60847998253224
8,94.91324131031172
118,102.95421228383643
9,107.11124256071523
10,90.70535277625382
33,96.55177879170921
53,129.12272074548423
74,93.60847998253224
35,75.7921888903528
3,93.9119128494577
769,165.28826627450596
83,177.42353925260778
166,88.32874809802924
604,71.42753741028109
115,106.26163053332394
30,324.81738667370325
41,167.2281949239123
270,171.03156681802534
24,92.30371865475277
26,174.1464642898128
13,141.73405746730504
27,160.7043882850149
6,79.79576045330471
229,88.8445839718025
33,110.7827802505133
1,97.64413711264086
316,164.709702128431
171,142.67469935477396
67,104.13760046484572
7,132.66141474623376
21,136.9701614565753
3,93.45847985591843
87,161.73606003256145
8,95.15598760385208
37,159.52638809701486
81,215.5920017591454
91,92.81955452852606
33,135.3923105485629
105,91.42195415982106
150,181.07317391693647
715,69.12144762164759
39,147.2565356453484
156,134.96750453486726
35,129.74845922374936
119,92.21268879467513
35,200.8444893995892
85,102.55974955683332
20,91.42376334066893
13,89.90478982519376
60,93.94225613615025
5,174.96573303051153
54,100.70880906858801
83,95.36839061069992
67,94.42774872323099
671,180.36683806178473
68,107.86982472802887
35,106.98189923323496
49,91.81822606767203
218,161.34159730555837
32,93.21220807468127
148,161.91811975271673
161,138.76041537143553
223,139.3369378185939
23,88.05565851779632
24,100.89086878874329
15,89.14801683872798
47,94.18500242969061
110,106.00722864085824
74,94.42774872323099
98,92.60715152167822
114,97.4013908191005
136,168.10815023799614
67,89.15784515493397
316,91.54513648743911
267,92.69818138175586
6,97.09795795217504
0,133.17725062000704
87,89.13022694438331
68,136.1812360025691
7,105.68510808616557
78,95.762853337703
1,89.72453928588635
246,87.4505090907943
269,95.06495774377446
218,138.2749227843548
65,102.19563011652278
51,110.08488465658473
117,89.11767355203543
68,92.1758214238635
51,89.26938998549815
161,136.60604201626475
13,104.1982870382308
64,90.33140501973728
7,135.66540012879582
850,110.32763095012511
37,94.88289802361918
30,106.32231710670904
2,93.06230082206642
3,131.84214600553503
108,141.52165446045723
95,92.75886795514096
111,107.14158584740778
5,90.66518117335528
35,159.79408968423851
97,136.4631790490044
377,165.65034401589992
70,140.7934155798361
14,91.69685292090185
16,145.70902802402856
140,155.3053249526583
28,101.3442089082836
17,165.11462591297888
59,94.21534571638317
47,94.18500242969061
23,100.16262990812218
18,92.72852466844842
129,139.88311697905974
69,92.12165893459749
68,95.8842264844732
256,93.15333068214406
43,99.03992830049799
145,143.03881879508452
59,76.70248749112918
44,70.91322726536143
127,132.18440661128042
249,138.4873257912026
162,92.75886795514096
8,178.48555428684688
143,92.15200222129003
51,136.9701614565753
7,109.49016929818166
155,97.55129807171537
0,93.39607697568442
134,93.2443605422217
